preIrma_zipcode,current_zipcode,county,age,is_male,edu,income,househd_size,is_white,is_black,is_asian,is_hispanic,has_children,has_elders,has_special_needs,has_pets,house_single_fam,house_condo,house_mobile,house_wood,house_brick,is_owner,has_insurance,coast_dist,use_tv_radio,tv_radio_storm_damage,tv_radio_casualty,tv_radio_road_traffic,tv_radio_preparation,tv_radio_people_stay,tv_radio_people_leave,use_social_media,social_media_storm_damage,social_media_storm_strength,social_media_preparation,social_media_people_stay,social_media_people_leave,social_media_road_traffic,friends_suggest_stay,friends_suggest_evac,neighbors_stay,neighbors_evac,harvey_influence,has_prev_exp,prev_decision_evac,prev_decision_stay,prev_decision_regret,prev_decision_no_regret,received_evac_notice,no_evac_notice,received_mandatory,received_voluntary,received_stay_notice,no_stay_notice,risk_of_stay,risk_of_evac,wind_risk_to_safety,wind_risk_to_property,flood_risk_to_safety,flood_risk_to_property,evac_difficulty_special_needs,evac_difficulty_expense,evac_difficulty_elders,evac_difficulty_no_place,evac_difficulty_job_obligation,evac_difficulty_pets,evac_difficulty_children,evac_difficulty_no_transport,evac_decision
32246,32095,Saint Augustine,25,0,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,2,1,5.0,2.0,4.0,4.0,4.0,4.0,1,5.0,5.0,5.0,4.0,5.0,5.0,1,0,0,1,-1.0,1,0,1,0,1,0,1,0,0,0,1,3,2,4,4,3,3,0,1,0,0,0,1,0,0,0
32259,32259,duval,37,1,3,3,4,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,3,1,4.0,1.0,4.0,4.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,2,2,1,1,1,0,0,0,1,0,0,0,0,0
32207,32207,Duval,60,0,2,2,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,5.0,5.0,5.0,5.0,3.0,4.0,1,4.0,4.0,3.0,3.0,3.0,3.0,0,1,1,0,0.0,1,0,1,0,1,1,0,1,0,0,1,3,4,5,4,5,4,0,0,0,0,0,0,0,0,0
32259,32259,stjohns,35,0,3,3,4,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,3,1,5.0,1.0,5.0,5.0,4.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0
32119,32119,Volusia,37,0,2,3,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,3.0,2.0,4.0,4.0,4.0,4.0,1,3.0,4.0,3.0,4.0,4.0,4.0,1,0,1,0,2.0,1,0,1,0,1,0,1,0,0,0,1,5,4,5,5,4,4,0,1,0,0,0,1,1,0,1
32950,32950,Brevard,41,0,2,3,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,4.0,2.0,3.0,4.0,2.0,4.0,1,4.0,5.0,4.0,2.0,4.0,4.0,0,1,0,1,1.0,1,1,0,0,1,0,1,0,0,0,0,5,2,5,5,4,4,0,1,0,0,0,1,0,0,1
32210,32210,Duval,25,0,2,0,8,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,2,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,2.0,1,1,0,1,0,0,1,0,0,0,1,5,5,5,5,5,5,0,1,0,0,0,1,1,0,0
32205,32205,Duval,29,1,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,4.0,2.0,4.0,4.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,-1.0,1,0,1,0,1,1,0,0,1,0,1,3,2,3,3,4,4,0,1,0,0,1,1,0,0,0
32003,32003,Orange,21,0,2,4,4,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,4,1,4.0,2.0,4.0,5.0,3.0,4.0,1,3.0,4.0,3.0,2.0,5.0,4.0,0,1,0,1,4.0,2,0,0,0,0,1,0,1,0,0,1,5,2,5,5,5,5,0,1,0,1,0,1,1,1,1
32114,32114,Volusia,46,1,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3.0,2.0,3.0,2.0,2.0,4.0,1,3.0,3.0,4.0,3.0,4.0,3.0,0,1,0,1,1.0,1,0,1,0,1,0,1,0,0,0,0,3,2,3,4,3,4,0,1,0,0,1,0,0,0,1
32258,32259,duval,36,1,3,3,3,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2,1,5.0,4.0,4.0,5.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0,1,0,1,0,1,1,0,0,1,1,0,2,4,2,2,4,3,0,0,0,1,0,0,1,0,0
32225,32225,Duval,36,0,2,3,4,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,5.0,5.0,4.0,5.0,5.0,5.0,1,3.0,3.0,2.0,2.0,2.0,2.0,0,1,0,1,0.0,1,1,0,0,1,1,0,0,1,0,1,5,2,3,5,3,5,0,1,0,0,0,1,0,0,1
32209,32209,Duval,54,1,2,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,2,1,4.0,4.0,3.0,4.0,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,3,2,4,5,2,2,0,1,0,1,0,0,0,1,0
32927,32927,brevard,45,0,2,0,2,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,4.0,4.0,4.0,4.0,4.0,0,1,0,1,2.0,1,0,1,0,1,0,1,0,0,0,0,5,4,5,5,5,5,1,1,0,1,0,1,0,0,0
32164,32164,Flagler,31,0,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,3.0,2.0,4.0,4.0,2.0,4.0,1,4.0,3.0,3.0,3.0,3.0,4.0,1,0,1,0,1.0,1,0,1,0,1,1,0,0,1,0,1,3,3,4,4,3,3,0,1,0,1,0,1,0,0,0
32129,32129,volusia,42,0,2,2,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,5.0,2.0,5.0,5.0,4.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,3.0,1,1,0,0,1,0,1,0,0,0,1,5,1,5,5,3,3,0,1,0,0,0,1,0,0,1
32901,32901,BREVARD,25,1,2,1,3,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,5.0,3.0,4.0,5.0,2.0,5.0,1,5.0,5.0,3.0,2.0,4.0,5.0,0,1,0,1,0.0,1,1,0,1,0,1,0,0,1,0,0,3,5,3,4,2,2,1,1,1,1,0,1,0,0,0
32112,32193,Putnam county ,18,0,1,2,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,3,1,4.0,2.0,2.0,5.0,2.0,5.0,1,2.0,5.0,4.0,3.0,5.0,3.0,0,1,1,0,1.0,1,0,1,0,1,1,0,0,1,0,1,4,3,4,5,3,2,0,1,0,1,0,1,1,0,0
32259,32259,St Johns,47,0,3,2,4,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,2,1,5.0,3.0,5.0,5.0,5.0,5.0,1,4.0,4.0,5.0,3.0,2.0,5.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,3,4,3,3,4,3,0,1,0,1,0,1,0,0,0
32084,32084,St Johns,35,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,4.0,1.0,4.0,4.0,3.0,3.0,1,3.0,3.0,2.0,2.0,3.0,3.0,0,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,1,2,2,2,2,0,1,0,1,0,1,0,0,0
32780,32780,Brevard,30,0,2,1,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,5.0,2.0,5.0,5.0,3.0,4.0,1,5.0,5.0,4.0,3.0,4.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,2,3,3,2,2,0,1,0,0,0,0,0,0,0
32738,32738,volusia ,35,1,1,2,4,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,3,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,0,0,0,3,3,1,3,1,1,0,1,1,1,0,1,0,0,0
32952,32920,Brevard,38,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,4.0,1.0,2.0,3.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,3.0,1,0,1,0,1,1,0,1,0,0,1,4,2,4,4,4,4,0,1,0,0,0,0,0,0,1
32908,32908,Brevard,44,1,3,3,4,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,4.0,3.0,4.0,4.0,4.0,2.0,1,3.0,3.0,4.0,3.0,3.0,3.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,4,2,2,2,2,1,1,1,1,1,0,1,0,0
32176,48858,Volusia,25,0,2,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,5.0,1.0,3.0,5.0,4.0,3.0,1,5.0,5.0,5.0,5.0,2.0,4.0,0,0,1,0,0.0,1,0,1,0,1,0,0,0,0,0,1,3,3,2,4,4,3,0,0,0,0,1,1,0,0,0
32901,32901,Brevard,32,0,3,1,4,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,5.0,5.0,5.0,4.0,5.0,5.0,1,3.0,4.0,5.0,3.0,4.0,2.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,5,5,3,4,3,4,0,1,0,1,1,0,1,0,1
32211,32211,Duval,27,0,3,2,5,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,2,1,5.0,1.0,3.0,5.0,5.0,5.0,1,5.0,5.0,3.0,3.0,5.0,5.0,0,0,1,0,0.0,2,0,0,0,0,0,1,0,0,0,1,5,3,5,5,2,2,0,1,0,0,1,1,0,0,0
32082,32082,st johns,27,0,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,4.0,3.0,5.0,4.0,3.0,4.0,1,5.0,5.0,5.0,3.0,4.0,5.0,0,1,0,1,3.0,2,0,0,0,0,1,0,1,0,0,1,4,2,4,4,5,4,0,0,0,0,0,0,0,0,1
32011,32011,Nassau,31,1,3,3,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,1,5.0,5.0,5.0,5.0,4.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.0,1,1,0,1,0,0,1,0,0,0,1,2,2,3,3,5,5,0,1,0,1,0,1,1,0,0
32110,32110,Flagler,30,0,3,3,4,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,2.0,1,0,1,0,1,0,1,0,0,1,0,3,3,3,3,4,4,0,1,0,0,1,1,0,0,0
32909,32909,brevard,23,0,3,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,5.0,2.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,4.0,1,1,0,0,1,1,0,1,0,0,1,5,2,5,5,5,5,0,1,0,0,0,0,0,0,1
32250,32250,Duval,35,0,4,4,5,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,2,1,4.0,3.0,4.0,4.0,4.0,5.0,1,5.0,4.0,4.0,5.0,4.0,5.0,1,0,1,0,2.0,1,1,0,1,0,0,0,0,0,0,1,3,5,4,4,2,2,0,0,0,1,0,0,1,0,0
32068,32068,CLAY,34,0,4,3,4,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,2,1,5.0,2.0,4.0,5.0,2.0,4.0,1,5.0,5.0,4.0,3.0,4.0,4.0,0,1,1,0,1.0,1,0,1,0,1,1,0,0,1,0,1,5,4,4,4,2,2,0,1,0,1,0,1,1,0,0
32181,32181,PUTNAM,66,0,2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,4,1,5.0,4.0,5.0,5.0,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,2.0,1,1,0,0,1,0,1,0,0,0,1,5,3,5,5,3,3,1,1,0,0,0,1,0,0,1
32206,32209,Duval,55,0,3,0,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,5.0,4.0,4.0,5.0,4.0,5.0,1,4.0,4.0,5.0,4.0,5.0,5.0,0,1,0,1,3.0,1,1,0,0,1,1,0,0,1,0,1,5,2,5,5,5,5,1,0,1,1,0,0,0,0,1
32725,32725,Volusia,68,0,3,2,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,1,3.0,1.0,3.0,4.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,2,3,2,2,1,1,0,0,0,0,0,1,0,0,0
32901,32505,Brevard,25,0,2,0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,5.0,3.0,5.0,5.0,3.0,3.0,1,5.0,5.0,5.0,3.0,3.0,5.0,0,1,0,1,0.0,2,0,0,0,0,1,0,1,0,0,1,4,4,4,4,4,4,0,1,0,0,0,0,0,1,1
32225,32225,Duval,24,1,3,4,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,4.0,2.0,4.0,3.0,4.0,4.0,1,3.0,3.0,3.0,3.0,3.0,3.0,0,0,1,0,1.0,1,1,0,1,0,1,0,1,0,0,1,2,4,3,3,3,3,0,0,0,1,0,0,0,0,0
32738,32738,Volusia,25,1,1,2,6,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,1,2.0,3.0,2.0,4.0,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,4,4,4,2,2,0,0,0,0,1,0,0,0,0
32208,32208,Jacksonville,34,0,3,3,3,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,4,1,4.0,3.0,5.0,5.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0
32043,32043,Clay,36,0,3,4,6,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,3,1,5.0,2.0,5.0,5.0,4.0,4.0,1,5.0,5.0,5.0,3.0,4.0,5.0,1,0,1,0,1.0,1,1,0,1,0,0,1,0,0,1,0,2,2,2,4,1,1,1,1,0,0,1,1,1,0,0
32780,32780,Brevard,49,1,4,4,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,1,4.0,5.0,5.0,3.0,4.0,5.0,1,0,1,0,-1.0,1,0,1,0,1,0,1,0,0,0,1,3,5,4,5,1,1,0,1,0,1,0,1,0,0,0
32738,32738,Volusia,27,0,2,3,6,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,1,2.0,1.0,1.0,5.0,3.0,4.0,1,2.0,4.0,5.0,3.0,4.0,4.0,0,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,4,3,3,2,2,0,1,0,0,1,1,0,0,0
32257,32204,Duval,33,1,3,3,2,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,5.0,2.0,2.0,3.0,5.0,0,0,1,0,0.0,1,1,0,0,1,0,1,0,0,0,0,2,1,3,3,1,1,0,1,0,1,1,1,1,0,0
32092,32092,St Johns,36,0,2,3,5,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,5.0,1.0,5.0,4.0,3.0,5.0,1,5.0,5.0,4.0,3.0,5.0,5.0,0,1,0,1,1.0,1,1,0,0,1,1,0,0,1,0,0,3,3,3,4,2,2,0,1,0,1,0,1,1,0,0
32763,32763,Volusia,32,1,2,3,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,1,4.0,2.0,3.0,4.0,3.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,2,3,3,2,2,0,1,0,0,0,1,1,0,0
32084,32084,St Johns,20,0,2,3,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,4.0,3.0,3.0,5.0,3.0,4.0,1,4.0,4.0,4.0,3.0,3.0,2.0,1,0,1,0,0.0,1,1,0,0,1,0,1,0,0,0,1,4,4,5,5,2,2,0,1,0,0,0,1,0,0,1
32073,32073,Clay,34,0,3,4,5,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,2,1,4.0,3.0,2.0,5.0,3.0,3.0,1,2.0,2.0,3.0,4.0,4.0,2.0,0,0,1,0,3.0,1,0,1,0,1,0,1,0,0,1,0,3,2,2,2,4,4,0,0,0,0,0,1,0,0,0
32211,32277,Duval,28,0,2,0,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,4.0,4.0,4.0,4.0,4.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,1,4.0,1,1,0,0,1,1,0,1,0,0,1,3,3,3,3,3,3,0,1,0,1,0,0,1,1,0
32763,32763,Volusia,36,0,3,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2,1,3.0,4.0,5.0,5.0,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1.0,1,0,1,0,1,0,1,0,0,0,1,5,4,4,4,2,2,0,0,0,0,1,1,0,0,0
32181,32181,putnam,42,0,1,1,6,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,2,1,4.0,4.0,4.0,4.0,2.0,4.0,1,3.0,3.0,4.0,4.0,4.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,3,3,4,5,2,2,0,1,1,1,1,1,0,0,0
32732,32746,Seminole,61,1,3,0,2,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,4,1,5.0,4.0,5.0,5.0,4.0,2.0,1,5.0,5.0,5.0,4.0,2.0,4.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,2,2,3,3,2,2,0,0,1,1,0,1,0,0,0
32920,32931,Brevard,21,0,3,3,3,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,5.0,3.0,5.0,5.0,5.0,5.0,1,5.0,5.0,2.0,2.0,3.0,5.0,0,1,0,1,1.0,1,1,0,0,1,1,0,1,0,0,1,3,3,3,3,2,2,0,1,0,0,1,1,0,0,0
32065,32065,Clay,53,1,3,4,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,3.0,2.0,2.0,4.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,1,1,0,1,0,0,1,0,0,0,0,3,2,3,4,2,2,0,1,0,1,1,1,1,0,0
32909,32909,Brevard,23,0,2,0,5,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,1,5.0,4.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,3.0,1,1,0,1,0,0,1,0,0,0,1,5,5,5,5,5,5,0,1,0,1,0,1,0,0,0
32259,32259,St Johns,53,0,3,1,2,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,2,1,4.0,2.0,3.0,5.0,3.0,3.0,1,3.0,2.0,3.0,3.0,3.0,4.0,0,1,1,0,2.0,1,0,1,0,1,1,0,1,0,0,1,5,4,5,5,5,5,0,1,0,1,0,1,0,0,0
32210,32210,Duval,40,0,2,2,3,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,1,4.0,3.0,4.0,2.0,3.0,4.0,1,2.0,2.0,2.0,2.0,3.0,3.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,4,2,3,3,3,1,1,0,0,0,1,0,0,0
32218,32218,Duval,35,1,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0.0,1,0,1,0,1,1,0,0,1,0,1,2,2,3,3,4,4,0,0,0,1,1,0,0,0,0
32065,32065,Clay,27,0,3,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,1,5.0,2.0,5.0,5.0,4.0,4.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,3,2,3,3,1,1,0,0,0,0,0,1,0,0,0
32907,32907,Melbourne,33,1,3,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,3.0,2.0,4.0,4.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,1,1,0,0,1,0,1,0,0,0,0,4,1,4,5,5,5,0,0,0,0,0,1,0,0,1
32220,32220,duval,37,0,1,2,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,3,1,5.0,2.0,5.0,4.0,3.0,5.0,1,3.0,4.0,5.0,4.0,5.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,4,2,2,2,2,0,0,0,0,1,0,0,0,0
32907,32907,Brevard,49,0,2,4,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,5.0,5.0,5.0,4.0,3.0,4.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,4,2,5,4,5,3,0,1,1,0,1,1,0,0,0
32224,32224,Ducal ,21,0,3,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,4.0,3.0,2.0,4.0,2.0,1.0,1,3.0,1.0,3.0,2.0,3.0,2.0,0,1,0,0,1.0,1,0,1,0,1,1,0,0,1,0,1,4,2,3,2,3,4,0,0,1,0,0,0,0,1,1
32216,32216,Florida,40,1,2,3,8,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,2,1,4.0,2.0,5.0,4.0,2.0,3.0,1,3.0,4.0,2.0,2.0,3.0,1.0,0,1,0,1,1.0,1,0,1,0,1,1,0,0,1,0,0,3,2,4,4,1,1,0,1,1,1,0,1,1,0,0
32011,32246,Nassau,31,0,2,3,5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,2,1,2.0,1.0,2.0,2.0,4.0,3.0,1,3.0,3.0,2.0,2.0,3.0,2.0,1,0,0,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,4,3,3,4,4,0,0,0,1,1,0,1,0,0
32908,32908,Brevard,34,0,3,3,5,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,1,5.0,3.0,5.0,4.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.0,1,1,0,1,0,1,0,0,1,0,1,5,3,5,5,5,5,0,1,0,1,0,1,1,0,0
32034,32034,Nassau,25,1,1,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,1,4.0,3.0,4.0,4.0,4.0,4.0,1,3.0,4.0,3.0,3.0,3.0,4.0,0,1,0,1,2.0,1,0,1,0,1,1,0,0,1,0,1,4,3,4,4,4,4,0,1,0,1,0,1,0,0,1
32046,32046,Nassau,26,1,2,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,1,5.0,3.0,5.0,5.0,5.0,5.0,1,5.0,5.0,3.0,5.0,5.0,5.0,1,0,1,0,2.0,2,0,0,0,0,1,0,0,1,0,1,5,5,5,5,5,5,0,1,0,1,0,1,0,0,0
32189,32189,Putnam,41,0,2,3,5,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,2,1,5.0,2.0,5.0,5.0,3.0,5.0,1,5.0,5.0,5.0,3.0,5.0,5.0,0,1,1,0,4.0,1,0,1,0,1,0,1,0,0,0,1,5,5,5,5,5,5,1,1,1,1,1,1,1,0,0
32922,32922,Brevard,35,1,3,2,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,4.0,3.0,5.0,4.0,3.0,3.0,1,5.0,5.0,5.0,3.0,3.0,5.0,1,0,0,1,2.0,1,0,1,0,1,1,0,0,1,0,1,3,2,3,3,3,4,0,1,0,1,0,0,0,1,0
32952,32952,Brevard,18,1,2,4,3,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,4.0,4.0,4.0,4.0,3.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,1,1.0,1,0,1,0,1,1,0,1,0,0,1,4,1,1,4,1,4,0,0,0,0,0,1,0,0,0
32244,32244,duval,21,0,2,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,3,1,5.0,2.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,5,5,4,4,4,4,0,1,0,1,1,1,0,1,0
32725,32720,Lake,26,0,3,1,4,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,2,1,5.0,5.0,5.0,5.0,2.0,5.0,1,3.0,4.0,4.0,2.0,4.0,4.0,0,1,0,1,3.0,1,0,1,0,1,0,1,0,0,0,1,5,1,5,5,1,1,0,0,0,0,0,1,0,0,1
32117,32117,Volusia,37,0,2,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,2.0,5.0,5.0,0,1,1,0,2.0,1,1,0,0,1,1,0,0,1,0,1,5,5,4,2,4,2,0,1,0,1,0,0,0,0,0
32246,32246,Duval,27,1,4,4,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,4.0,2.0,5.0,4.0,2.0,4.0,1,5.0,4.0,3.0,3.0,5.0,2.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,0,0,3,2,2,4,1,1,0,0,0,0,0,0,0,0,0
32114,34711,Lake,30,0,4,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5,1,4.0,1.0,5.0,5.0,2.0,4.0,1,4.0,4.0,5.0,2.0,4.0,5.0,0,1,0,1,-1.0,2,0,0,0,0,1,0,0,0,0,1,3,2,3,5,4,5,0,1,0,1,1,1,0,0,0
32218,32218,duval,36,0,2,3,6,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,3.0,2.0,3.0,4.0,4.0,3.0,1,5.0,4.0,4.0,3.0,3.0,3.0,0,1,0,1,2.0,1,0,1,0,1,0,1,0,0,0,1,4,3,4,4,4,4,1,0,0,0,0,1,1,0,1
32920,32920,Brevard,20,1,2,4,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,3.0,3.0,3.0,3.0,3.0,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,0,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0
32904,32904,Brevard,29,0,4,4,3,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,4.0,3.0,4.0,5.0,3.0,4.0,1,4.0,4.0,4.0,4.0,3.0,4.0,1,0,1,0,1.0,1,0,1,0,1,1,0,0,1,0,1,3,3,3,4,4,4,0,1,0,0,1,1,0,0,0
