age,male,r_white,r_black,r_hispanic,r_asian,r_native,househd_size,have_child,have_elder,income_above_4k,college_edu,owner,pets,ht_single_fam,ht_mobile,ht_condo,hm_wood,hm_brick_cement,coast_dist,elevation,issued_mandatory,issued_voluntary,heard_order,od_voluntary,od_mandatory,know_evac_zone,ez_in_zone,ez_not_in_zone,src_local_radio,src_local_tv,src_cable_cnn,src_cable_weather_channel,src_cable_other,src_internet,importance_nhc,importance_local_media,trust_local_media,seek_local_weather_office,see_track_map,concern_wind,concern_fld_surge,concern_fld_rainfall,concern_tornado,sf_cat4_water,sf_cat4_wind_water,sf_cat3_water,sf_cat3_wind_water,sf_cat2_water,sf_cat2_wind_water,state,county,zip,evac
57.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,3.3267096343,20.5,0,0,0.0,0,0,1,0,1,0,3,0,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,AL,mobile county,36606,1
35.0,1,0,1,0,0,0,4.0,1.0,0.0,1.0,1,1,0,1,0,0,0,1,0.912623878528,0.2,0,0,1.0,0,1,1,1,0,3,3,3,2,3,3,2.0,1.0,1.0,1.0,1.0,2.0,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,LA,st. john the baptist parish,70068,0
62.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,15.2260017144,1.3,1,0,1.0,0,1,1,1,0,0,2,0,3,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,LA,st. charles parish,70070,0
61.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,3.68808193045,0.0,0,1,1.0,1,0,1,1,0,3,3,0,2,2,3,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,LA,jefferson parish,70062,0
70.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,0,1,0,0,0,1,3.3529568719,85.6,1,0,0.0,0,0,0,0,0,2,3,0,2,0,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,harrison county,39571,1
43.0,0,0,0,0,0,0,5.0,1.0,0.0,1.0,0,1,0,0,0,1,0,0,4.98490422396,1.1,0,1,0.0,0,0,1,1,0,0,3,1,1,1,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,LA,orleans parish,70117,1
28.0,1,1,0,0,0,0,3.0,1.0,0.0,0.0,0,1,1,1,0,0,0,1,2.71279763697,20.2,1,0,0.0,0,0,1,1,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,MS,harrison county,39560,1
42.0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,3.3529568719,85.6,1,0,1.0,0,1,1,1,0,0,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,1,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,MS,harrison county,39571,1
50.0,1,1,0,0,0,0,4.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,7.58731363716,68.9,0,0,1.0,0,0,1,0,1,3,3,3,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,MS,hancock county,39556,1
77.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,5.57938804405,65.6,0,0,1.0,0,1,1,1,0,0,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,baldwin county,36535,1
69.0,0,1,0,0,0,0,2.0,0.0,1.0,0.0,0,1,0,1,0,0,0,1,8.79134649774,1.0,0,1,0.0,0,0,0,0,0,3,3,0,0,0,2,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,LA,jefferson parish,70053,0
74.0,1,1,0,0,0,0,2.0,0.0,1.0,0.0,1,1,0,1,0,0,1,0,3.74721457445,13.1,1,0,1.0,0,1,1,1,0,3,0,0,3,0,0,2.0,2.0,1.0,0.0,1.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,hancock county,39520,1
75.0,0,1,0,0,0,0,2.0,0.0,1.0,0.0,0,1,0,1,0,0,0,1,8.72362351965,72.9,0,0,1.0,1,0,1,1,0,3,3,2,3,3,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,MS,harrison county,39503,0
62.0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,4.259396922,1.1,0,1,1.0,0,1,0,0,0,3,3,3,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,orleans parish,70119,1
60.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,3.74721457445,13.1,1,0,1.0,0,1,1,1,0,0,3,3,3,3,0,1.0,1.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,hancock county,39520,1
53.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,4.01276419239,91.3,0,0,0.0,0,0,1,0,1,3,2,0,2,0,2,1.0,1.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AL,baldwin county,36532,0
71.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,1,0,0,1,0,0,2.94808433601,0.0,0,1,0.0,0,0,1,0,1,0,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,LA,jefferson parish,70003,0
38.0,1,1,0,0,0,0,7.0,1.0,0.0,0.0,0,1,1,1,0,0,1,0,1.74768869467,1.5,0,0,0.0,0,0,1,1,0,2,2,0,2,2,0,2.0,1.0,0.0,0.0,0.0,1.0,0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,LA,st. tammany parish,70461,0
51.0,0,1,0,0,0,0,4.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,4.13195767574,46.7,1,0,0.0,0,0,0,0,0,0,3,0,3,0,2,2.0,2.0,1.0,0.0,1.0,0.0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,MS,harrison county,39532,0
24.0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,7.04682057895,8.1,0,1,0.0,0,0,1,1,0,3,3,0,3,3,1,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LA,orleans parish,70130,0
60.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,5.57938804405,65.6,0,0,1.0,0,1,1,1,0,3,3,3,3,1,1,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,AL,baldwin county,36535,1
36.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,0.0,0,0,1,1,0,2,3,1,2,1,1,1.0,2.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,MS,hancock county,39520,0
57.0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,2.27412534571,0.0,0,1,1.0,1,0,0,0,0,0,3,0,1,0,0,2.0,2.0,1.0,0.0,1.0,1.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,orleans parish,70127,1
62.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,2.23265529546,23.4,1,0,1.0,1,0,0,0,0,0,0,0,1,1,3,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,MS,harrison county,39501,0
74.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,10.5469708099,0.0,0,1,0.0,0,0,0,0,0,3,3,1,2,3,0,2.0,2.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,LA,jefferson parish,70056,0
48.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,10.5469708099,0.0,0,1,1.0,1,0,1,1,0,1,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,LA,jefferson parish,70056,0
55.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,0,1,0,0,0,4.13195767574,46.7,1,0,0.0,0,0,1,1,0,2,3,1,3,0,0,2.0,0.0,1.0,1.0,1.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MS,harrison county,39532,1
20.0,0,0,1,0,0,0,5.0,1.0,0.0,0.0,0,0,0,1,0,0,1,0,5.2306235496,3.8,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,LA,orleans parish,70116,0
70.0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,2.09022190259,3.6,0,0,0.0,0,0,1,1,0,0,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,LA,st. tammany parish,70458,0
18.0,1,0,1,0,0,0,3.0,1.0,0.0,1.0,0,1,0,1,0,0,0,1,2.41064832357,0.0,0,1,1.0,1,0,0,0,0,3,3,0,0,0,1,1.0,1.0,1.0,0.0,1.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LA,orleans parish,70122,1
54.0,1,0,0,0,1,0,2.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,4.19268340617,3.1,1,0,1.0,1,0,1,1,0,0,3,0,0,0,1,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,LA,plaquemines parish,70041,0
36.0,0,1,0,0,0,0,3.0,1.0,0.0,0.0,1,1,1,1,0,0,1,0,3.65714119175,153.4,0,0,1.0,0,0,1,1,0,2,2,0,3,0,2,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,AL,baldwin county,36526,1
51.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,5.59795263816,3.2,0,1,1.0,1,0,1,1,0,2,3,0,0,3,1,2.0,2.0,1.0,1.0,1.0,2.0,2,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,LA,jefferson parish,70123,1
55.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,4.01276419239,91.3,0,0,1.0,1,0,1,0,1,0,1,0,3,3,1,1.0,1.0,1.0,0.0,1.0,2.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,AL,baldwin county,36532,1
48.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,4.01276419239,91.3,0,0,0.0,0,0,1,0,1,0,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,AL,baldwin county,36532,0
47.0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,5.54357634765,0.0,0,1,1.0,1,0,1,1,0,3,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,LA,orleans parish,70125,0
64.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,4.01276419239,91.3,0,0,1.0,0,1,0,0,0,3,3,1,2,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,AL,baldwin county,36532,1
59.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,10.5951793574,153.0,0,0,0.0,0,0,1,0,1,1,3,0,1,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,AL,mobile county,36613,0
65.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,1.79373645765,41.7,0,0,0.0,0,0,1,0,1,1,0,0,2,1,3,2.0,1.0,1.0,1.0,1.0,2.0,0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,MS,hancock county,39525,1
46.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,0.912623878528,0.2,0,0,0.0,0,0,0,0,0,0,2,2,3,0,0,1.0,2.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,LA,st. john the baptist parish,70068,0
65.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,1.79373645765,41.7,0,0,1.0,1,0,1,1,0,3,3,0,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,MS,hancock county,39525,1
34.0,0,1,0,0,0,0,3.0,1.0,0.0,0.0,0,1,1,1,0,0,0,1,1.59409442352,0.0,0,1,0.0,0,0,1,1,0,0,3,0,1,0,0,2.0,2.0,1.0,0.0,1.0,0.0,2,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,LA,jefferson parish,70065,1
41.0,1,0,1,0,0,0,3.0,1.0,0.0,0.0,0,1,0,1,0,0,0,1,1.59409442352,0.0,0,1,0.0,0,0,1,0,1,1,3,0,3,3,0,2.0,2.0,0.0,0.0,1.0,2.0,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,LA,jefferson parish,70065,0
46.0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,2.27412534571,0.0,0,1,0.0,0,0,1,1,0,2,2,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,orleans parish,70127,1
26.0,0,0,1,0,0,0,3.0,1.0,0.0,1.0,0,0,0,1,0,0,1,0,5.57286077742,2.9,0,1,0.0,0,0,1,1,0,3,3,0,3,0,0,2.0,2.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,orleans parish,70118,0
26.0,1,1,0,0,0,0,2.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,8.72362351965,72.9,0,0,1.0,0,1,1,1,0,3,0,0,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,harrison county,39503,1
55.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,15.2260017144,1.3,1,0,1.0,0,1,0,0,0,2,1,0,3,2,2,1.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,LA,st. charles parish,70070,1
42.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,3.74721457445,13.1,1,0,1.0,1,0,1,1,0,0,3,0,3,0,3,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,MS,hancock county,39520,1
46.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,14.1659611662,99.2,0,0,0.0,0,0,1,1,0,2,2,1,3,0,0,2.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,MS,harrison county,39574,1
46.0,0,1,0,0,0,0,2.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,6.81781610763,125.8,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,2.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,AL,mobile county,36619,0
53.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,17.9799284908,260.5,0,0,0.0,0,0,1,0,1,0,3,0,3,3,1,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,AL,baldwin county,36507,0
67.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,2.27412534571,0.0,0,1,1.0,1,0,1,1,0,2,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,orleans parish,70127,1
23.0,0,0,1,0,0,0,5.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,1.0,0,1,1,1,0,1,0,0,3,3,3,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,MS,hancock county,39520,1
41.0,1,1,0,0,0,0,5.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0,17.9799284908,260.5,0,0,0.0,0,0,1,1,0,2,2,0,3,1,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,AL,baldwin county,36507,0
43.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,3.16945733451,17.4,1,0,0.0,0,0,1,1,0,3,3,2,3,2,1,1.0,2.0,1.0,0.0,1.0,2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MS,hancock county,39576,0
66.0,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,8.90677460423,-5.4,0,1,0.0,0,0,1,1,0,3,3,0,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LA,orleans parish,70131,1
46.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,1.38892133377,11.9,1,0,1.0,0,1,1,1,0,1,2,2,3,1,3,1.0,2.0,1.0,1.0,1.0,2.0,2,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,AL,baldwin county,36561,1
42.0,0,0,0,1,0,0,6.0,1.0,0.0,1.0,1,0,1,1,0,0,1,0,3.65714119175,153.4,0,0,1.0,1,0,1,0,1,0,3,2,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,AL,baldwin county,36526,1
55.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,0.912623878528,0.2,0,0,0.0,0,0,0,0,0,3,2,1,1,2,3,1.0,1.0,1.0,0.0,1.0,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LA,st. john the baptist parish,70068,0
44.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,2.94808433601,0.0,0,1,0.0,0,0,0,0,0,2,3,0,2,0,3,1.0,1.0,1.0,0.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,LA,jefferson parish,70003,1
33.0,1,1,0,0,0,0,4.0,1.0,0.0,0.0,1,1,0,1,0,0,0,1,8.72362351965,72.9,0,0,0.0,0,0,0,0,0,2,3,0,0,3,0,2.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MS,harrison county,39503,0
63.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,4.01276419239,91.3,0,0,0.0,0,0,1,1,0,0,3,0,3,1,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,AL,baldwin county,36532,0
37.0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,1,1,1,1,0,0,0,1,4.13195767574,46.7,1,0,0.0,0,0,0,0,0,1,3,0,1,0,3,1.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,MS,harrison county,39532,1
71.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,3.68808193045,0.0,0,1,1.0,1,0,1,1,0,3,2,1,3,2,2,1.0,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,LA,jefferson parish,70062,0
42.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,3.3529568719,85.6,1,0,0.0,0,0,1,1,0,2,3,0,1,0,3,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,MS,harrison county,39571,0
49.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,0.912623878528,0.2,0,0,1.0,0,1,1,1,0,3,3,3,2,3,1,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,st. john the baptist parish,70068,1
58.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,10.5210667173,20.0,0,0,0.0,0,0,1,0,1,3,3,3,3,0,0,1.0,1.0,1.0,1.0,1.0,2.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AL,mobile county,36525,0
24.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,14.7089938853,151.3,0,0,1.0,0,0,1,0,1,3,2,0,1,0,0,0.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AL,mobile county,36608,1
64.0,1,0,0,0,0,0,3.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,5.2306235496,3.8,0,1,0.0,0,0,1,1,0,3,3,0,3,3,1,1.0,2.0,1.0,0.0,1.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,orleans parish,70116,0
39.0,1,1,0,0,0,0,4.0,1.0,0.0,0.0,0,1,1,1,0,0,0,1,13.4423293954,1.2,0,0,1.0,1,0,1,1,0,3,3,0,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,LA,st. john the baptist parish,70051,1
66.0,1,0,1,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,1.79373645765,41.7,0,0,0.0,0,0,0,0,0,3,3,3,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,MS,hancock county,39525,0
56.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,7.58731363716,68.9,0,0,1.0,1,0,0,0,0,3,3,3,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,MS,hancock county,39556,0
49.0,0,1,0,0,0,0,22.0,1.0,0.0,0.0,1,1,1,1,0,0,0,1,1.14537450597,16.8,0,0,1.0,1,0,1,1,0,1,3,1,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,st. tammany parish,70448,1
40.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,6.90006830956,2.0,1,0,1.0,0,1,1,1,0,3,3,0,3,0,0,2.0,2.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,LA,st. charles parish,70047,0
34.0,0,1,0,0,0,0,3.0,1.0,0.0,0.0,0,1,1,1,0,0,0,1,14.6335510212,248.5,0,0,1.0,1,0,1,0,1,3,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,AL,mobile county,36575,1
43.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,1.80869149098,0.0,0,1,1.0,1,0,1,1,0,3,3,1,2,1,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,jefferson parish,70005,1
48.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,1.79373645765,41.7,0,0,1.0,0,1,1,1,0,0,2,1,2,1,3,1.0,1.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,MS,hancock county,39525,0
51.0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,2.9705226778,14.5,1,0,1.0,1,0,0,0,0,0,3,3,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,MS,jackson county,39553,0
52.0,0,1,0,0,0,0,6.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,1.0,1,0,1,1,0,3,3,0,2,0,0,2.0,2.0,1.0,1.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,MS,hancock county,39520,0
39.0,0,0,1,0,0,0,3.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,2.27412534571,0.0,0,1,1.0,0,1,0,0,0,2,3,2,2,2,1,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,orleans parish,70127,1
59.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,0.0,0,0,1,0,1,0,3,0,2,3,3,2.0,2.0,1.0,0.0,1.0,2.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,MS,hancock county,39520,0
44.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,15.2260017144,1.3,1,0,1.0,0,1,1,1,0,3,3,1,2,1,0,2.0,2.0,1.0,0.0,1.0,1.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,st. charles parish,70070,1
34.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,1.90705057892,0.0,0,1,1.0,1,0,1,1,0,3,3,0,1,0,1,2.0,2.0,1.0,1.0,1.0,2.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,orleans parish,70124,1
41.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,12.844711351,90.4,0,0,0.0,0,0,0,0,0,2,3,0,3,0,1,1.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MS,jackson county,39565,0
